"koi_fpflag_nt","koi_fpflag_ss","koi_fpflag_co","koi_fpflag_ec","koi_period","koi_period_err1","koi_period_err2","koi_time0bk","koi_time0bk_err1","koi_time0bk_err2","koi_impact","koi_impact_err1","koi_impact_err2","koi_duration","koi_duration_err1","koi_duration_err2","koi_depth","koi_depth_err1","koi_depth_err2","koi_prad","koi_prad_err1","koi_prad_err2","koi_teq","koi_insol","koi_insol_err1","koi_insol_err2","koi_model_snr","koi_tce_plnt_num","koi_steff","koi_steff_err1","koi_steff_err2","koi_slogg","koi_slogg_err1","koi_slogg_err2","koi_srad","koi_srad_err1","koi_srad_err2","ra","dec","koi_kepmag","koi_tce_delivnameq1_q16_tce","koi_tce_delivnameq1_q17_dr24_tce","koi_tce_delivnameq1_q17_dr25_tce"
-0.0733120241157943,-0.111429238337299,-0.0307292572367039,-0.0177359614457508,-0.021972589337775,-0.203711624322301,0.203711624322301,0.187915955075583,-0.290874238670239,0.290874238670239,0.253436575315241,0.647701031075304,0.1953768470929,-0.328728844174035,-0.241552758844311,0.241552758844311,0.84931503244122,3.10628025771605,-3.10628025771605,-0.0134553271916419,-0.0237407851582641,0.0201933837193105,-0.786823354575801,-0.0510588679345826,-0.0475277533593665,0.0822293171372361,-0.119179629515421,-0.489619313080557,-0.185235084018212,1.08417613250078,-0.397021446433201,0.423782608134376,0.137799462970263,0.26121721307123,-0.152056032790874,-0.319699620417757,0.188535110413372,0.602397724892889,1.67280219560034,0.894612035248655,-0.230932471104534,-0.179256090960913,0.331589257722238
-0.0733120241157943,-0.111429238337299,-0.0307292572367039,-0.0177359614457508,-0.0344617606380767,-0.223315003458381,0.223315003458381,0.30615298419932,-0.349671086256758,0.349671086256758,0.113163201930044,-0.12463554638526,-0.122550937239346,-0.55487051943607,-0.42735532368146,0.42735532368146,0.254276146773223,0.257082289010969,-0.257082289010969,-0.0319779639517252,-0.0326118565635014,0.0274005189090351,-0.929903987617711,-0.0513153159528388,-0.0477837571783115,0.082646465121421,0.0275357544625793,-0.489619313080557,-2.75802197533812,-1.22849228598413,0.853972411459759,1.34547502489718,-0.484544995854946,0.995064642502062,-0.252133554710025,-0.512793248883213,0.259488327886112,0.996631479906795,1.73110488908002,1.24544802643051,-0.230932471104534,-0.179256090960913,0.331589257722238
-0.0733120241157943,-0.111429238337299,-0.0307292572367039,-0.0177359614457508,-0.0363351316880241,-0.225159484478367,0.225159484478367,0.126112188940452,-0.368529597124909,0.368529597124909,0.0333524894867417,-0.144015739314104,0.0951212105563111,0.797717288942606,-0.393361899887391,0.393361899887391,0.288152763036807,-0.282667788892877,0.282667788892877,-0.0235551188406585,-0.0244231752663593,0.0264705659813287,-0.0492527673456718,-0.0462604301524044,-0.0432626562418222,0.0767676888906903,1.06486945173812,-0.489619313080557,-0.128159606907019,0.756911733658573,-0.692394996213483,0.583368927644544,-0.691993148796683,-0.423707054397547,-0.124112309138125,-0.14615977711336,0.233687157896025,0.837981100859629,1.78950644890241,0.577300372113069,-0.230932471104534,-0.179256090960913,0.331589257722238
-0.0733120241157943,-0.111429238337299,-0.0307292572367039,-0.0177359614457508,-0.0351260489146195,-0.223152018336845,0.223152018336845,-0.457313491851948,-0.33756718625244,0.33756718625244,0.0823272448496771,-0.15105003156235,-0.129776568701442,-0.866364963459775,-0.454170012015912,0.454170012015912,-0.0476308781671793,0.146960865070817,-0.146960865070817,-0.0347982831291864,-0.0336841838762224,0.0293766688804112,-0.744503730718334,-0.0509585390938024,-0.0477102632589972,0.0824593936027401,-0.147576155446647,0.832810420380012,-2.18873067799828,-1.05395127326829,1.02772155838934,1.05887102251157,-0.701422610294035,1.21521887133131,-0.223864904038057,-0.52990281089914,0.28690207100058,0.53131483912514,1.80002684178061,0.815089210580768,-0.230932471104534,-0.179256090960913,0.331589257722238
-0.0733120241157943,-0.111429238337299,-0.0307292572367039,-0.0177359614457508,-0.034117113501488,-0.218356721146591,0.218356721146591,0.277624440819989,-0.280447658142175,0.280447658142175,0.236507030251511,-0.146743322022607,-0.276095605808896,-0.186402292977268,-0.361057590319114,0.361057590319114,-0.071197969481337,-0.00969073799897778,0.00969073799897778,-0.0319398515304081,-0.0293948746253384,0.0280979836048149,-0.363627116001137,-0.0492590435432019,-0.0459666200232636,0.0802080846365459,-0.123912383837292,-0.489619313080557,-0.0227894953171256,0.800546986837534,-0.449146190512074,0.736441519827765,-0.635416379812573,-0.0200909682105895,-0.162128770386633,-0.231707587192992,0.236912304144786,0.955115763625204,1.81013036233057,0.908645474895929,-0.230932471104534,-0.179256090960913,0.331589257722238
-0.0733120241157943,-0.111429238337299,-0.0307292572367039,-0.0177359614457508,-0.0383126562669699,-0.22533169887787,0.22533169887787,0.12680376282111,-0.341193822957854,0.341193822957854,-0.283471853848791,-0.0933401237297951,0.281181220705296,-0.423712124455273,-0.447835833669191,0.447835833669191,-0.0848348160281539,-0.236137609763235,0.236137609763235,-0.0301866801498241,-0.0247156281698286,0.0268192983292186,1.1336814804797,-0.00654380516781959,0.00918934152352003,0.0163908937982655,-0.000430521075749137,-0.489619313080557,0.938712772940655,0.975087999553376,-1.71751496309799,0.212086470008646,-0.44682714986554,-1.09640053137581,-0.0562025621215579,0.259581264978611,0.151445928552621,0.0512560010156894,-1.59051157036162,0.936712354190477,-0.230932471104534,-0.179256090960913,0.331589257722238
-0.0733120241157943,-0.111429238337299,-0.0307292572367039,-0.0177359614457508,0.0225681772096572,-0.1799707795106,0.1799707795106,-0.146665906281776,-0.332580560782496,0.332580560782496,-0.0682247808956428,-0.141001042636283,0.0553802375147804,1.17336119065128,-0.334242901984662,0.334242901984662,1.59235938916411,0.816995444537661,-0.816995444537661,-0.00815770062857287,-0.0266653141929577,0.0263543218653654,-1.10724336378233,-0.0514878440528721,-0.0478388776177973,0.0829216967810895,0.31924552084699,0.832810420380012,-0.128159606907019,-0.683051621247127,0.350099885363983,0.583368927644544,-0.824005609759606,0.554756184843562,-0.124112309138125,-0.410135876787654,0.282064351627439,-1.26691248239617,-1.46302130890736,0.829122650228043,-0.230932471104534,-0.179256090960913,0.331589257722238
-0.0733120241157943,-0.111429238337299,-0.0307292572367039,-0.0177359614457508,-0.0361301427144772,-0.224594731213864,0.224594731213864,0.212712357078576,-0.35683369374995,0.35683369374995,0.015213691204173,-0.117457697152355,0.0084136330111532,-0.265685411621562,-0.446357858721623,0.446357858721623,0.196970359261694,-0.062424941012572,0.062424941012572,-0.0210396990337336,-0.0180866956911898,0.024261927778026,0.214741076717571,-0.0420058309464184,-0.0364534446173453,0.0692740769067485,0.209101420265266,-0.489619313080557,0.586015593868928,0.865999866605974,-1.59589056024729,0.202315879018228,-0.465686072860243,-1.15755448382838,-0.0532782189485958,0.213141025221097,0.162733940423285,0.638206116605401,-1.23088031951748,1.03728533832927,-0.230932471104534,-0.179256090960913,0.331589257722238
-0.0733120241157943,-0.111429238337299,-0.0307292572367039,-0.0177359614457508,-0.0330963649409096,-0.221808863841295,0.221808863841295,-0.414230895331344,-0.338020515840617,0.338020515840617,-0.192777862435948,-0.113868772535903,0.145700630790986,0.409745253439971,-0.444246465939383,0.444246465939383,-0.155053369738881,-0.395891224775006,0.395891224775006,-0.0310632658401161,-0.033391730972753,0.0296091571123378,0.0333712601855721,-0.04512258857963,-0.0466880853311997,0.0796877247799852,0.184146897477219,-0.489619313080557,0.401617898586613,-1.42485092528946,1.13197104654708,-0.605386309523025,-0.767428840775496,1.32529598574594,0.0497236461435171,-0.449243447109772,0.267551193508015,1.16348691403603,1.14562206926306,-1.44429457263035,-0.230932471104534,-0.179256090960913,0.331589257722238
-0.0733120241157943,-0.111429238337299,-0.0307292572367039,-0.0177359614457508,-0.0300353922746805,-0.211882480836899,0.211882480836899,0.195638844535565,-0.273194384731348,0.273194384731348,-0.265333055566222,-0.0949192505610342,0.254085102722434,-0.0543536826459231,-0.345011005174087,0.345011005174087,-0.0265808280614101,0.0942266620572225,-0.0942266620572225,-0.029195757195581,-0.0257879554825496,0.0250756365897691,-0.440205482981314,-0.0497442788245457,-0.045922523671675,0.0800188628705238,-0.115307375979345,-0.489619313080557,0.0416033506544762,0.800546986837534,-0.449146190512074,0.107866832777517,0.137799462970263,-0.753938397641421,-0.0812219426013456,0.0542665207874935,0.107906454194349,0.69758878006949,-1.12319740873491,0.935932718654516,-0.230932471104534,-0.179256090960913,0.331589257722238
-0.0733120241157943,-0.111429238337299,-0.0307292572367039,-0.0177359614457508,-0.039041982587838,-0.225939456650344,0.225939456650344,0.130168973475795,-0.367033609483926,0.367033609483926,0.653941241394357,-0.114170242203685,0.0161811868329069,-0.733749852450808,-0.465360393761786,0.465360393761786,1.1668759848968,1.50874410759834,-1.50874410759834,0.235266334323385,0.235469971616746,-0.0691983414564664,2.19570251728374,0.107835292758925,0.189709393288783,-0.155469775191269,0.107562327541489,-0.489619313080557,0.959201405749801,1.1714466388587,-1.37001666923884,0.166490378720027,-0.229949535426452,-1.78132479884459,-0.0841462857743079,0.318242620461788,0.153058501677002,0.95214828594861,-1.08328779838633,0.672415907500149,-0.230932471104534,-0.179256090960913,-3.0148305844968
-0.0733120241157943,-0.111429238337299,-0.0307292572367039,-0.0177359614457508,-0.0259111583905376,-0.218268355719252,0.218268355719252,-0.160603838463218,-0.344820459663267,0.344820459663267,0.185113768450899,-0.148466005838505,0.263117142050054,0.160619836400141,-0.321785684569444,0.321785684569444,0.645503654594861,0.289653414401719,-0.289653414401719,-0.0173046817446634,-0.0284200316137739,0.0280979836048149,-0.758610272004156,-0.0509969828552228,-0.0476398315863209,0.0826120611639625,0.22631143598116,-0.489619313080557,-0.470612469574174,-0.530328235120765,0.61072360575835,0.664790519231365,-0.861723455749013,0.505833022881507,-0.140358660099026,-0.407691653642522,0.294964936622483,0.171947912125805,-0.8606410762721,1.18151791248181,-0.230932471104534,-0.179256090960913,0.331589257722238
-0.0733120241157943,-0.111429238337299,-0.0307292572367039,-0.0177359614457508,-0.0368202195190491,-0.220768115474859,0.220768115474859,-0.482802004335863,-0.235114699324504,0.235114699324504,-0.155291012651972,-0.122195077646073,0.0897019869597387,0.108906417400103,-0.327275305803269,0.327275305803269,-0.180085861756553,-0.327646962051531,0.327646962051531,-0.0332356738551876,-0.0307596548415288,0.0255406130536223,0.581511150148947,-0.0325097530492011,-0.0355813167748147,0.0486037492161798,-0.126924136587573,2.15524015384058,0.243562731201773,-0.333969595815442,0.645473435144265,-0.605386309523025,0.571554691848439,0.224524841599688,0.0438749597975927,-0.0117275041310802,-0.0872148938556876,-0.726082433039527,-0.986846075271126,0.580418914256908,-0.230932471104534,-0.179256090960913,0.331589257722238
-0.0733120241157943,-0.111429238337299,-0.0307292572367039,-0.0177359614457508,-0.0360411135456034,-0.222327274348349,0.222327274348349,0.206914200832269,-0.309007422197307,0.309007422197307,-0.11599028303974,-0.1306649397409,0.0309937313302047,-0.525871079986387,-0.411519877814658,0.411519877814658,-0.0783008528913099,-0.0686289648965243,0.0686289648965243,-0.0335024608044069,-0.0339766367796917,0.0291441806484846,-0.325337932511048,-0.0489922813450525,-0.0474371108588787,0.0808209051287764,-0.11272587362196,-0.489619313080557,-1.17747030148971,-1.16303940621569,0.958221899617505,0.518231654375087,-0.427968226870836,1.34975756672696,-0.15270588682931,-0.547012372915066,0.262713474134873,-0.0511261175682815,-0.955172228439705,1.02948898296968,-0.230932471104534,-0.179256090960913,0.331589257722238
-0.0733120241157943,-0.111429238337299,-0.0307292572367039,-0.0177359614457508,-0.0349262607814569,-0.225727772359964,0.225727772359964,0.239114059351694,-0.385348124846265,0.385348124846265,0.0920012706003804,-0.147030435991924,0.26131073418453,-0.555571901227411,-0.482884953854381,0.482884953854381,1.45478412311658,-0.0515678992156556,0.0515678992156556,-0.0106731204354978,-0.0202313503166318,0.0214720689949068,-0.291079189388337,-0.0487208308833151,-0.0457583872518729,0.0793565866894466,1.79715562044943,-0.489619313080557,-0.273043510343123,0.647823600711171,-0.32752178766137,0.573598336654126,-0.427968226870836,0.273448003561743,-0.148156908560258,-0.253705595499183,0.21756142665222,0.511604082591284,-0.698429856603375,0.752718367703995,-0.230932471104534,-0.179256090960913,0.331589257722238
-0.0733120241157943,-0.111429238337299,-0.0307292572367039,-0.0177359614457508,-0.0359325975341557,-0.223155945689171,0.223155945689171,0.120870175592342,-0.326687276136199,0.326687276136199,0.200229433686373,-0.151337145531666,-0.221903369843172,-0.435365852680634,-0.425455070177444,0.425455070177444,-0.0526132405591263,-0.132220209707035,0.132220209707035,-0.0306059167843116,-0.032319403660032,0.0272842747930718,-0.23263780406136,-0.0482360644283301,-0.0465129248235005,0.0786470050668639,-0.0438858107583826,-0.489619313080557,-0.815992279785493,0.429647334816368,-0.153772640731792,0.397727698826594,-0.10736653596088,0.811602785144353,-0.137434316926063,-0.441910777674375,0.207885987905938,-1.00160466476516,-0.657128794024053,0.808072490757131,-0.230932471104534,-0.179256090960913,0.331589257722238
-0.0733120241157943,-0.111429238337299,-0.0307292572367039,-0.0177359614457508,-0.0238591512539846,-0.209769565285419,0.209769565285419,0.620996333772904,-0.313540718079075,0.313540718079075,-0.140175347416498,-0.1306649397409,0.0671218886406872,-0.0690557240413435,-0.40328544596392,0.40328544596392,0.0403793640850335,0.0368394411306642,-0.0368394411306642,-0.0320160763730422,-0.0328068251658143,0.027749251256925,-0.927888767434022,-0.051312502994686,-0.0477745704383972,0.0826443148740799,-0.0555025713666114,0.832810420380012,-1.27405957044711,-0.0285228235627181,-0.0321482378810875,0.700616019529564,-0.409109303876133,1.21521887133131,-0.182924099616586,-0.483462571141625,0.233687157896025,0.311911873167648,-0.867671290083265,0.818207752724607,-0.230932471104534,-0.179256090960913,0.331589257722238
-0.0733120241157943,-0.111429238337299,-0.0307292572367039,-0.0177359614457508,-0.037880032451541,-0.225480349163415,0.225480349163415,0.160623634843672,-0.362590979519794,0.362590979519794,-0.283471853848791,-0.105111796471759,0.281181220705296,-0.407661271922658,-0.481195839628589,0.481195839628589,0.119080001867864,-0.149281275387904,0.149281275387904,-0.0254988523278277,-0.0284200316137739,0.0275167630249984,0.591587251067391,-0.0321271907404314,-0.0378755519560785,0.0674936721082682,0.221578681659289,-0.489619313080557,0.22600104593679,-1.14122177962621,0.958221899617505,0.280480606941575,-0.578839610828463,0.0777553557135216,-0.0880454100049241,-0.246372926063786,0.241750023517927,-1.56060172006518,-0.787243942793768,0.967897775628863,-0.230932471104534,-0.179256090960913,0.331589257722238
-0.0733120241157943,-0.111429238337299,-0.0307292572367039,-0.0177359614457508,-0.0286572751280817,-0.214046451968619,0.214046451968619,-0.415898164276981,-0.302207478374657,0.302207478374657,0.117395588195976,-0.149327347746453,-0.154163074886018,0.36696096416816,-0.395895571226079,0.395895571226079,-0.182740823031154,-0.38503418297809,0.38503418297809,-0.0333500111191387,-0.0334892152739095,0.0298416453442644,-0.293094409572026,-0.0487339580213612,-0.047254600959248,0.0814186738896188,-0.0111867808981832,-0.489619313080557,0.212829781988054,-0.966680766910371,1.09722121716117,-0.637954946157753,-0.786287763770199,1.34975756672696,0.0221048495099853,-0.44679922396464,0.264326047259254,-0.836657190480975,-1.54686898098186,-1.53005448158592,-0.230932471104534,-0.179256090960913,0.331589257722238
-0.0733120241157943,-0.111429238337299,-0.0307292572367039,-0.0177359614457508,-0.0350003446285137,-0.221979703667483,0.221979703667483,0.142436486348766,-0.318980673137195,0.318980673137195,-0.279844094192277,-0.0898947560980008,0.275761997108723,-0.378499975136513,-0.410041902867089,0.410041902867089,-0.0998163832205482,-0.191158436604581,0.191158436604581,-0.032663987535432,-0.0289074531195561,0.0271680306771085,-0.162105097632249,-0.0475459520281966,-0.0440766013982289,0.0771224797019816,-0.0662588311890454,-0.489619313080557,-0.10474402655371,0.756911733658573,-0.119022811345876,0.277223743278101,-0.16394330494499,-0.509322587831144,-0.107541031158005,-0.0728330827593891,0.153058501677002,-0.499057974555623,-0.706454085580996,0.52896296888357,-0.230932471104534,-0.179256090960913,0.331589257722238
-0.0733120241157943,-0.111429238337299,-0.0307292572367039,-0.0177359614457508,-0.0237680466829571,-0.205361112299292,0.205361112299292,0.667778702557218,-0.290874238670239,0.290874238670239,-0.276216334535763,-0.0970726053309056,0.270342773512151,0.0555474488126873,-0.377526454020588,0.377526454020588,0.0418964848133772,0.0895736441442584,-0.0895736441442584,-0.0305296919416775,-0.0327093408646578,0.0290279365325213,-0.831158198616956,-0.0511526332063399,-0.0477463977693267,0.0826636671001503,-0.0821780957262478,0.832810420380012,-0.687206587842289,-0.617598741478686,0.680223264530181,0.602910109625382,-0.654275302807276,0.909449109068465,-0.150106470675566,-0.47857412485136,0.278839205378678,0.048245066553041,-0.480261695312796,0.981931215276138,-0.230932471104534,-0.179256090960913,0.331589257722238
-0.0733120241157943,-0.111429238337299,-0.0307292572367039,-0.0177359614457508,-0.0385180617241619,-0.225091737650741,0.225091737650741,0.140391346959989,-0.313087388490898,0.313087388490898,-0.219986059859801,-0.104824682502443,0.187248011698041,-0.746887272927083,-0.420176588221843,0.420176588221843,-0.17477593920735,-0.278014770979913,0.278014770979913,-0.0367039041950386,-0.033391730972753,0.0301903776921543,0.609724232720591,-0.0315613173253763,-0.0411858405718635,0.0712179005031569,-0.145855153875057,-0.489619313080557,-0.450123836765028,-1.22849228598413,0.975596814310463,0.661533655567891,-0.824005609759606,0.554756184843562,-0.142633149233552,-0.424801215658448,0.294964936622483,-0.289354149372323,-0.570357382242033,0.515709164772255,-0.230932471104534,-0.179256090960913,0.331589257722238
-0.0733120241157943,-0.111429238337299,-0.0307292572367039,-0.0177359614457508,-0.0381148883581179,-0.225318149512344,0.225318149512344,0.16339278646448,-0.346724443933609,0.346724443933609,-0.281657974020534,-0.0989388461314609,0.278471608907009,-0.647210129888407,-0.468738622213371,0.468738622213371,-0.0945409406878985,-0.239239621705211,0.239239621705211,-0.0320923012156763,-0.0270552513975835,0.027749251256925,0.732652663925612,-0.0269171234152388,-0.019317724879871,0.0505798265227056,0.000860230102942934,-0.489619313080557,0.471864639646543,0.756911733658573,-0.761894654985314,0.410755153480487,-0.484544995854946,-0.900707883527588,-0.100392636735209,0.086041421674214,0.190147683537752,0.498848481197616,-0.543304903173732,0.930475269902799,-0.230932471104534,-0.179256090960913,0.331589257722238
-0.0733120241157943,-0.111429238337299,-0.0307292572367039,-0.0177359614457508,-0.0352551375853395,-0.220084756170106,0.220084756170106,0.413158069718582,-0.283167635671235,0.283167635671235,0.246785682611633,-0.148178891869188,-0.269773178279562,-0.788268798616211,-0.373092529177884,0.373092529177884,-0.131106998242638,0.0306354172467119,-0.0306354172467119,-0.0319017391090911,-0.0314420449496239,0.0286792041846314,-0.133892015060605,-0.0472534043803139,-0.045991730445696,0.0794103428729756,-0.187159191593204,2.15524015384058,-0.0666937084795813,-1.20667465939465,0.992971729003421,0.348874743874503,-0.578839610828463,0.175601679637632,-0.104616687985043,-0.322143843562889,0.241750023517927,-0.861512402735895,-0.518273691556408,0.985829392955935,-0.230932471104534,-0.179256090960913,0.331589257722238
